min,max,repetitions,result
-200,900,710,77.46
-200,900,760,79.34
-200,900,810,79.01
-200,900,860,76.74
-200,900,910,78.35
-200,900,960,77.19
-100,-1000,10,60.0
-100,-1000,60,73.33
-100,-1000,110,73.64
-100,-1000,160,70.0
-100,-1000,210,75.24
-100,-1000,260,71.54
-100,-1000,310,73.23
-100,-1000,360,72.5
-100,-1000,410,76.83
-100,-1000,460,71.52
-100,-1000,510,72.55
-100,-1000,560,75.89
-100,-1000,610,77.38
-100,-1000,660,73.64
-100,-1000,710,73.38
-100,-1000,760,75.0
-100,-1000,810,72.96
-100,-1000,860,74.88
-100,-1000,910,76.04
-100,-1000,960,75.31
-100,-900,10,90.0
-100,-900,60,73.33
-100,-900,110,80.0
-100,-900,160,76.25
-100,-900,210,73.33
-100,-900,260,75.38
-100,-900,310,71.29
-100,-900,360,76.39
-100,-900,410,77.07
-100,-900,460,76.3
-100,-900,510,76.27
-100,-900,560,71.07
-100,-900,610,73.11
-100,-900,660,76.97
-100,-900,710,72.25
-100,-900,760,75.13
-100,-900,810,73.58
-100,-900,860,77.09
-100,-900,910,75.27
-100,-900,960,73.75
-100,-800,10,50.0
-100,-800,60,73.33
-100,-800,110,71.82
-100,-800,160,76.25
-100,-800,210,77.62
-100,-800,260,75.77
-100,-800,310,78.39
-100,-800,360,75.56
-100,-800,410,75.12
-100,-800,460,75.87
-100,-800,510,76.27
-100,-800,560,73.04
-100,-800,610,75.74
-100,-800,660,74.24
-100,-800,710,72.68
-100,-800,760,70.13
-100,-800,810,72.84
-100,-800,860,75.81
-100,-800,910,74.62
-100,-800,960,75.21
-100,-700,10,80.0
-100,-700,60,83.33
-100,-700,110,76.36
-100,-700,160,75.62
-100,-700,210,80.48
-100,-700,260,80.0
-100,-700,310,70.97
-100,-700,360,73.61
-100,-700,410,79.76
-100,-700,460,78.91
-100,-700,510,77.45
-100,-700,560,78.39
-100,-700,610,78.03
-100,-700,660,80.76
-100,-700,710,78.31
-100,-700,760,77.76
-100,-700,810,80.37
-100,-700,860,78.26
-100,-700,910,77.36
-100,-700,960,78.54
-100,-600,10,70.0
-100,-600,60,78.33
-100,-600,110,84.55
-100,-600,160,79.38
-100,-600,210,79.05
-100,-600,260,76.54
-100,-600,310,80.0
-100,-600,360,76.94
-100,-600,410,82.2
-100,-600,460,76.96
-100,-600,510,79.41
-100,-600,560,75.54
-100,-600,610,80.33
-100,-600,660,81.36
-100,-600,710,79.58
-100,-600,760,76.71
-100,-600,810,78.77
-100,-600,860,77.09
-100,-600,910,78.9
-100,-600,960,78.12
-100,-500,10,60.0
-100,-500,60,73.33
-100,-500,110,75.45
-100,-500,160,71.25
-100,-500,210,77.14
-100,-500,260,77.31
-100,-500,310,78.71
-100,-500,360,70.28
-100,-500,410,76.83
-100,-500,460,77.39
-100,-500,510,79.22
-100,-500,560,78.57
-100,-500,610,75.41
-100,-500,660,76.97
-100,-500,710,74.93
-100,-500,760,78.82
-100,-500,810,78.27
-100,-500,860,75.7
-100,-500,910,74.29
-100,-500,960,72.92
-100,-400,10,70.0
-100,-400,60,85.0
-100,-400,110,72.73
-100,-400,160,78.12
-100,-400,210,78.57
-100,-400,260,74.23
-100,-400,310,75.81
-100,-400,360,76.39
-100,-400,410,76.34
-100,-400,460,79.78
-100,-400,510,79.41
-100,-400,560,76.79
-100,-400,610,77.54
-100,-400,660,77.27
-100,-400,710,76.06
-100,-400,760,75.39
-100,-400,810,78.77
-100,-400,860,75.93
-100,-400,910,74.4
-100,-400,960,75.73
-100,-300,10,70.0
-100,-300,60,81.67
-100,-300,110,80.91
-100,-300,160,78.75
-100,-300,210,84.29
-100,-300,260,82.31
-100,-300,310,83.23
-100,-300,360,82.22
-100,-300,410,80.49
-100,-300,460,79.78
-100,-300,510,82.16
-100,-300,560,77.32
-100,-300,610,78.69
-100,-300,660,84.55
-100,-300,710,81.41
-100,-300,760,76.84
-100,-300,810,83.09
-100,-300,860,80.47
-100,-300,910,81.87
-100,-300,960,80.42
-100,-200,10,80.0
-100,-200,60,78.33
-100,-200,110,70.0
-100,-200,160,77.5
-100,-200,210,73.81
-100,-200,260,71.54
-100,-200,310,74.84
-100,-200,360,75.56
-100,-200,410,73.41
-100,-200,460,75.43
-100,-200,510,72.16
-100,-200,560,73.21
-100,-200,610,71.8
-100,-200,660,73.64
-100,-200,710,71.83
-100,-200,760,71.32
-100,-200,810,74.07
-100,-200,860,70.7
-100,-200,910,73.3
-100,-200,960,74.69
-100,-100,10,100.0
-100,-100,60,100.0
-100,-100,110,100.0
-100,-100,160,100.0
-100,-100,210,100.0
-100,-100,260,100.0
-100,-100,310,100.0
-100,-100,360,100.0
-100,-100,410,100.0
-100,-100,460,100.0
-100,-100,510,100.0
-100,-100,560,100.0
-100,-100,610,100.0
-100,-100,660,100.0
-100,-100,710,100.0
-100,-100,760,100.0
-100,-100,810,100.0
-100,-100,860,100.0
-100,-100,910,100.0
-100,-100,960,100.0
-100,0,10,90.0
-100,0,60,86.67
-100,0,110,82.73
-100,0,160,83.75
-100,0,210,84.76
-100,0,260,85.0
-100,0,310,82.9
-100,0,360,80.56
-100,0,410,81.95
-100,0,460,83.91
-100,0,510,84.71
-100,0,560,84.82
-100,0,610,84.75
-100,0,660,87.73
-100,0,710,81.13
-100,0,760,85.26
-100,0,810,84.44
-100,0,860,82.79
-100,0,910,83.41
-100,0,960,85.73
-100,100,10,100.0
-100,100,60,95.0
-100,100,110,90.91
-100,100,160,93.12
-100,100,210,92.38
-100,100,260,93.46
-100,100,310,94.19
-100,100,360,95.0
-100,100,410,92.44
-100,100,460,93.04
-100,100,510,93.33
-100,100,560,93.75
-100,100,610,91.64
-100,100,660,93.48
-100,100,710,91.69
-100,100,760,92.89
-100,100,810,91.98
-100,100,860,92.33
-100,100,910,92.09
-100,100,960,92.5
-100,200,10,100.0
-100,200,60,88.33
-100,200,110,93.64
-100,200,160,86.25
-100,200,210,88.1
-100,200,260,81.54
-100,200,310,86.45
-100,200,360,83.33
-100,200,410,85.85
-100,200,460,86.96
-100,200,510,86.08
-100,200,560,86.79
-100,200,610,88.36
-100,200,660,87.12
-100,200,710,87.04
-100,200,760,88.95
-100,200,810,84.94
-100,200,860,87.33
-100,200,910,85.93
-100,200,960,86.88
-100,300,10,100.0
-100,300,60,86.67
-100,300,110,84.55
-100,300,160,91.25
-100,300,210,84.29
-100,300,260,84.62
-100,300,310,86.77
-100,300,360,81.67
-100,300,410,83.9
-100,300,460,83.7
-100,300,510,85.29
-100,300,560,86.43
-100,300,610,83.93
-100,300,660,82.73
-100,300,710,85.35
-100,300,760,83.29
-100,300,810,84.44
-100,300,860,83.26
-100,300,910,82.97
-100,300,960,83.65
-100,400,10,80.0
-100,400,60,80.0
-100,400,110,74.55
-100,400,160,76.88
-100,400,210,74.29
-100,400,260,76.92
-100,400,310,79.68
-100,400,360,75.28
-100,400,410,79.51
-100,400,460,80.65
-100,400,510,74.51
-100,400,560,79.46
-100,400,610,78.03
-100,400,660,80.0
-100,400,710,76.34
-100,400,760,76.97
-100,400,810,80.62
-100,400,860,78.6
-100,400,910,77.47
-100,400,960,77.6
-100,500,10,90.0
-100,500,60,73.33
-100,500,110,86.36
-100,500,160,80.62
-100,500,210,81.9
-100,500,260,77.69
-100,500,310,80.0
-100,500,360,79.72
-100,500,410,79.27
-100,500,460,80.22
-100,500,510,76.86
-100,500,560,80.89
-100,500,610,80.98
-100,500,660,81.36
-100,500,710,78.45
-100,500,760,78.55
-100,500,810,77.41
-100,500,860,78.72
-100,500,910,78.13
-100,500,960,77.08
-100,600,10,70.0
-100,600,60,80.0
-100,600,110,76.36
-100,600,160,70.62
-100,600,210,77.14
-100,600,260,77.31
-100,600,310,75.81
-100,600,360,78.33
-100,600,410,74.63
-100,600,460,76.74
-100,600,510,80.59
-100,600,560,77.5
-100,600,610,79.02
-100,600,660,77.73
-100,600,710,76.34
-100,600,760,79.74
-100,600,810,78.64
-100,600,860,78.72
-100,600,910,77.91
-100,600,960,79.79
-100,700,10,50.0
-100,700,60,80.0
-100,700,110,71.82
-100,700,160,83.12
-100,700,210,79.05
-100,700,260,80.0
-100,700,310,76.13
-100,700,360,74.44
-100,700,410,79.76
-100,700,460,76.74
-100,700,510,77.45
-100,700,560,78.93
-100,700,610,74.1
-100,700,660,75.45
-100,700,710,78.03
-100,700,760,76.84
-100,700,810,76.54
-100,700,860,77.44
-100,700,910,77.91
-100,700,960,74.9
-100,800,10,90.0
-100,800,60,83.33
-100,800,110,77.27
-100,800,160,81.25
-100,800,210,74.29
-100,800,260,75.0
-100,800,310,72.58
-100,800,360,78.33
-100,800,410,77.8
-100,800,460,75.87
-100,800,510,76.67
-100,800,560,75.54
-100,800,610,78.69
-100,800,660,77.42
-100,800,710,74.93
-100,800,760,74.87
-100,800,810,74.44
-100,800,860,77.56
-100,800,910,75.71
-100,800,960,76.35
-100,900,10,70.0
-100,900,60,73.33
-100,900,110,71.82
-100,900,160,72.5
-100,900,210,70.95
-100,900,260,76.15
-100,900,310,76.77
-100,900,360,78.61
-100,900,410,71.95
-100,900,460,73.48
-100,900,510,75.69
-100,900,560,74.64
-100,900,610,71.97
-100,900,660,73.33
-100,900,710,72.96
-100,900,760,77.63
-100,900,810,72.59
-100,900,860,76.63
-100,900,910,75.82
-100,900,960,78.65
0,-1000,10,90.0
0,-1000,60,66.67
0,-1000,110,78.18
0,-1000,160,76.25
0,-1000,210,70.95
0,-1000,260,70.38
0,-1000,310,74.84
0,-1000,360,72.78
0,-1000,410,72.68
0,-1000,460,76.09
0,-1000,510,75.49
0,-1000,560,73.39
0,-1000,610,73.93
0,-1000,660,75.61
0,-1000,710,75.63
0,-1000,760,74.87
0,-1000,810,73.21
0,-1000,860,73.49
0,-1000,910,74.29
0,-1000,960,76.56
0,-900,10,60.0
0,-900,60,78.33
0,-900,110,72.73
0,-900,160,72.5
0,-900,210,76.19
0,-900,260,77.69
0,-900,310,75.81
0,-900,360,74.17
0,-900,410,77.07
0,-900,460,75.22
0,-900,510,73.33
0,-900,560,76.79
0,-900,610,75.08
0,-900,660,74.09
0,-900,710,72.25
0,-900,760,77.37
0,-900,810,74.69
0,-900,860,75.47
0,-900,910,73.96
0,-900,960,74.69
0,-800,10,90.0
0,-800,60,78.33
0,-800,110,70.91
0,-800,160,75.0
0,-800,210,72.38
0,-800,260,71.92
0,-800,310,77.42
0,-800,360,75.83
0,-800,410,73.17
0,-800,460,72.17
0,-800,510,71.76
0,-800,560,76.43
0,-800,610,76.39
0,-800,660,77.58
0,-800,710,77.04
0,-800,760,72.37
0,-800,810,76.42
0,-800,860,74.77
0,-800,910,77.69
0,-800,960,75.1
0,-700,10,80.0
0,-700,60,70.0
0,-700,110,80.91
0,-700,160,80.62
0,-700,210,71.9
0,-700,260,74.23
0,-700,310,72.9
0,-700,360,79.44
0,-700,410,78.54
0,-700,460,74.35
0,-700,510,74.9
0,-700,560,74.46
0,-700,610,77.54
0,-700,660,73.79
0,-700,710,74.65
0,-700,760,75.39
0,-700,810,77.53
0,-700,860,74.88
0,-700,910,74.51
0,-700,960,73.75
0,-600,10,100.0
0,-600,60,75.0
0,-600,110,77.27
0,-600,160,75.62
0,-600,210,75.24
0,-600,260,70.38
0,-600,310,76.13
0,-600,360,73.06
0,-600,410,75.61
0,-600,460,75.0
0,-600,510,75.69
0,-600,560,75.36
0,-600,610,74.43
0,-600,660,75.15
0,-600,710,75.35
0,-600,760,75.26
0,-600,810,75.8
0,-600,860,74.42
0,-600,910,73.52
0,-600,960,73.33
0,-500,10,70.0
0,-500,60,66.67
0,-500,110,71.82
0,-500,160,74.38
0,-500,210,75.71
0,-500,260,72.69
0,-500,310,73.87
0,-500,360,72.22
0,-500,410,74.15
0,-500,460,78.04
0,-500,510,74.12
0,-500,560,69.82
0,-500,610,74.75
0,-500,660,71.21
0,-500,710,74.51
0,-500,760,73.03
0,-500,810,75.56
0,-500,860,76.74
0,-500,910,77.36
0,-500,960,73.33
0,-400,10,80.0
0,-400,60,76.67
0,-400,110,77.27
0,-400,160,73.75
0,-400,210,73.81
0,-400,260,74.23
0,-400,310,74.19
0,-400,360,73.89
0,-400,410,73.17
0,-400,460,79.57
0,-400,510,73.14
0,-400,560,72.86
0,-400,610,78.03
0,-400,660,74.7
0,-400,710,75.63
0,-400,760,72.5
0,-400,810,75.43
0,-400,860,75.0
0,-400,910,73.41
0,-400,960,75.31
0,-300,10,80.0
0,-300,60,71.67
0,-300,110,78.18
0,-300,160,74.38
0,-300,210,70.0
0,-300,260,74.23
0,-300,310,78.39
0,-300,360,75.83
0,-300,410,74.39
0,-300,460,76.52
0,-300,510,73.73
0,-300,560,77.86
0,-300,610,74.92
0,-300,660,77.88
0,-300,710,80.56
0,-300,760,76.58
0,-300,810,75.93
0,-300,860,76.63
0,-300,910,77.58
0,-300,960,78.96
0,-200,10,90.0
0,-200,60,71.67
0,-200,110,74.55
0,-200,160,73.12
0,-200,210,73.81
0,-200,260,75.38
0,-200,310,76.45
0,-200,360,73.61
0,-200,410,75.12
0,-200,460,75.0
0,-200,510,74.71
0,-200,560,72.86
0,-200,610,71.31
0,-200,660,71.06
0,-200,710,76.2
0,-200,760,75.13
0,-200,810,74.32
0,-200,860,76.51
0,-200,910,73.41
0,-200,960,75.42
0,-100,10,70.0
0,-100,60,78.33
0,-100,110,75.45
0,-100,160,77.5
0,-100,210,75.24
0,-100,260,75.0
0,-100,310,71.61
0,-100,360,71.11
0,-100,410,74.88
0,-100,460,69.13
0,-100,510,74.31
0,-100,560,75.36
0,-100,610,76.07
0,-100,660,78.48
0,-100,710,76.2
0,-100,760,76.58
0,-100,810,74.07
0,-100,860,73.6
0,-100,910,75.27
0,-100,960,77.29
0,0,10,100.0
0,0,60,100.0
0,0,110,100.0
0,0,160,100.0
0,0,210,100.0
0,0,260,100.0
0,0,310,100.0
0,0,360,100.0
0,0,410,100.0
0,0,460,100.0
0,0,510,100.0
0,0,560,100.0
0,0,610,100.0
0,0,660,100.0
0,0,710,100.0
0,0,760,100.0
0,0,810,100.0
0,0,860,100.0
0,0,910,100.0
0,0,960,100.0
0,100,10,70.0
0,100,60,78.33
0,100,110,76.36
0,100,160,78.12
0,100,210,80.95
0,100,260,69.23
0,100,310,73.87
0,100,360,73.06
0,100,410,78.78
0,100,460,72.83
0,100,510,77.25
0,100,560,74.29
0,100,610,73.93
0,100,660,75.45
0,100,710,74.08
0,100,760,73.42
0,100,810,75.31
0,100,860,77.44
0,100,910,77.25
0,100,960,75.52
0,200,10,90.0
0,200,60,78.33
0,200,110,81.82
0,200,160,76.25
0,200,210,80.0
0,200,260,78.08
0,200,310,75.81
0,200,360,76.67
0,200,410,72.68
0,200,460,72.61
0,200,510,75.69
0,200,560,73.93
0,200,610,72.13
0,200,660,74.85
0,200,710,73.94
0,200,760,77.63
0,200,810,76.17
0,200,860,75.12
0,200,910,75.27
0,200,960,75.0
0,300,10,70.0
0,300,60,71.67
0,300,110,78.18
0,300,160,68.75
0,300,210,76.67
0,300,260,75.77
0,300,310,79.03
0,300,360,76.94
0,300,410,74.63
0,300,460,78.7
0,300,510,75.49
0,300,560,77.86
0,300,610,76.56
0,300,660,76.97
0,300,710,79.58
0,300,760,76.05
0,300,810,75.56
0,300,860,74.07
0,300,910,76.15
0,300,960,73.85
0,400,10,50.0
0,400,60,70.0
0,400,110,77.27
0,400,160,77.5
0,400,210,72.38
0,400,260,76.15
0,400,310,74.19
0,400,360,75.28
0,400,410,77.8
0,400,460,75.65
0,400,510,74.51
0,400,560,71.07
0,400,610,75.41
0,400,660,75.61
0,400,710,72.96
0,400,760,74.47
0,400,810,74.94
0,400,860,74.65
0,400,910,75.6
0,400,960,76.98
0,500,10,70.0
0,500,60,70.0
0,500,110,72.73
0,500,160,76.88
0,500,210,71.9
0,500,260,78.08
0,500,310,73.55
0,500,360,77.78
0,500,410,71.22
0,500,460,76.09
0,500,510,74.71
0,500,560,72.5
0,500,610,76.07
0,500,660,74.09
0,500,710,76.2
0,500,760,76.45
0,500,810,77.04
0,500,860,73.37
0,500,910,74.18
0,500,960,71.67
0,600,10,100.0
0,600,60,73.33
0,600,110,75.45
0,600,160,84.38
0,600,210,78.1
0,600,260,79.62
0,600,310,78.06
0,600,360,79.44
0,600,410,73.41
0,600,460,78.91
0,600,510,70.78
0,600,560,73.93
0,600,610,76.07
0,600,660,74.24
0,600,710,75.63
0,600,760,76.18
0,600,810,74.44
0,600,860,78.6
0,600,910,76.04
0,600,960,76.88
0,700,10,60.0
0,700,60,70.0
0,700,110,70.91
0,700,160,76.25
0,700,210,72.86
0,700,260,77.31
0,700,310,73.55
0,700,360,75.0
0,700,410,75.37
0,700,460,75.43
0,700,510,74.31
0,700,560,73.75
0,700,610,76.89
0,700,660,75.45
0,700,710,77.61
0,700,760,73.16
0,700,810,75.68
0,700,860,76.51
0,700,910,75.82
0,700,960,73.96
0,800,10,100.0
0,800,60,70.0
0,800,110,72.73
0,800,160,78.75
0,800,210,73.33
0,800,260,69.23
0,800,310,74.52
0,800,360,78.61
0,800,410,73.17
0,800,460,76.3
0,800,510,71.37
0,800,560,78.21
0,800,610,76.72
0,800,660,74.85
0,800,710,76.9
0,800,760,74.34
0,800,810,72.22
0,800,860,77.33
0,800,910,74.95
0,800,960,75.62
0,900,10,50.0
0,900,60,63.33
0,900,110,80.91
0,900,160,73.12
0,900,210,69.05
0,900,260,72.69
0,900,310,70.0
0,900,360,72.78
0,900,410,72.68
0,900,460,72.61
0,900,510,70.59
0,900,560,73.21
0,900,610,74.59
0,900,660,74.39
0,900,710,73.1
0,900,760,76.45
0,900,810,76.05
0,900,860,75.23
0,900,910,77.36
0,900,960,75.21
100,-1000,10,90.0
100,-1000,60,83.33
100,-1000,110,78.18
100,-1000,160,78.12
100,-1000,210,78.57
100,-1000,260,81.15
100,-1000,310,74.52
100,-1000,360,77.22
100,-1000,410,73.17
100,-1000,460,75.65
100,-1000,510,75.49
100,-1000,560,73.21
100,-1000,610,74.26
100,-1000,660,77.73
100,-1000,710,77.04
100,-1000,760,74.61
100,-1000,810,73.58
100,-1000,860,76.16
100,-1000,910,75.71
100,-1000,960,74.38
100,-900,10,70.0
100,-900,60,78.33
100,-900,110,77.27
100,-900,160,78.75
100,-900,210,75.71
100,-900,260,73.85
100,-900,310,75.48
100,-900,360,77.5
100,-900,410,77.07
100,-900,460,77.83
100,-900,510,74.71
100,-900,560,75.71
100,-900,610,71.8
100,-900,660,72.27
100,-900,710,78.31
100,-900,760,76.97
100,-900,810,76.17
100,-900,860,74.42
100,-900,910,77.91
100,-900,960,73.54
100,-800,10,80.0
100,-800,60,75.0
100,-800,110,82.73
100,-800,160,75.62
100,-800,210,79.05
100,-800,260,73.85
100,-800,310,78.71
100,-800,360,81.39
100,-800,410,76.34
100,-800,460,76.3
100,-800,510,76.27
100,-800,560,74.64
100,-800,610,76.72
100,-800,660,78.03
100,-800,710,74.51
100,-800,760,78.68
100,-800,810,72.59
100,-800,860,76.63
100,-800,910,74.51
100,-800,960,73.96
100,-700,10,70.0
100,-700,60,80.0
100,-700,110,83.64
100,-700,160,74.38
100,-700,210,77.62
100,-700,260,75.38
100,-700,310,80.65
100,-700,360,72.22
100,-700,410,76.83
100,-700,460,75.22
100,-700,510,73.73
100,-700,560,78.21
100,-700,610,76.39
100,-700,660,76.97
100,-700,710,78.17
100,-700,760,78.42
100,-700,810,76.05
100,-700,860,78.02
100,-700,910,77.03
100,-700,960,76.25
100,-600,10,100.0
100,-600,60,76.67
100,-600,110,80.0
100,-600,160,73.75
100,-600,210,79.05
100,-600,260,76.15
100,-600,310,75.48
100,-600,360,80.83
100,-600,410,79.76
100,-600,460,75.43
100,-600,510,80.0
100,-600,560,76.79
100,-600,610,80.33
100,-600,660,80.0
100,-600,710,77.89
100,-600,760,75.39
100,-600,810,79.51
100,-600,860,76.51
100,-600,910,77.8
100,-600,960,78.12
100,-500,10,70.0
100,-500,60,76.67
100,-500,110,83.64
100,-500,160,73.12
100,-500,210,72.86
100,-500,260,76.54
100,-500,310,77.74
100,-500,360,74.72
100,-500,410,80.0
100,-500,460,80.22
100,-500,510,77.65
100,-500,560,79.29
100,-500,610,76.39
100,-500,660,77.73
100,-500,710,78.73
100,-500,760,80.39
100,-500,810,78.02
100,-500,860,76.16
100,-500,910,77.47
100,-500,960,78.23
100,-400,10,80.0
100,-400,60,66.67
100,-400,110,73.64
100,-400,160,76.88
100,-400,210,73.33
100,-400,260,78.85
100,-400,310,82.58
100,-400,360,78.06
100,-400,410,78.54
100,-400,460,79.13
100,-400,510,76.67
100,-400,560,81.79
100,-400,610,78.2
100,-400,660,79.09
100,-400,710,79.44
100,-400,760,79.34
100,-400,810,78.4
100,-400,860,79.3
100,-400,910,76.59
100,-400,960,78.75
100,-300,10,90.0
100,-300,60,86.67
100,-300,110,83.64
100,-300,160,86.88
100,-300,210,81.9
100,-300,260,80.77
100,-300,310,85.48
100,-300,360,82.78
100,-300,410,82.93
100,-300,460,81.74
100,-300,510,83.53
100,-300,560,84.64
100,-300,610,86.07
100,-300,660,84.7
100,-300,710,85.63
100,-300,760,85.79
100,-300,810,82.59
100,-300,860,84.3
100,-300,910,84.07
100,-300,960,83.75
100,-200,10,90.0
100,-200,60,86.67
100,-200,110,87.27
100,-200,160,87.5
100,-200,210,87.62
100,-200,260,87.31
100,-200,310,90.97
100,-200,360,90.28
100,-200,410,87.8
100,-200,460,86.74
100,-200,510,84.51
100,-200,560,88.75
100,-200,610,87.54
100,-200,660,86.06
100,-200,710,87.46
100,-200,760,86.58
100,-200,810,88.52
100,-200,860,86.16
100,-200,910,85.16
100,-200,960,85.94
100,-100,10,90.0
100,-100,60,93.33
100,-100,110,93.64
100,-100,160,92.5
100,-100,210,96.67
100,-100,260,90.0
100,-100,310,93.23
100,-100,360,91.94
100,-100,410,92.2
100,-100,460,93.26
100,-100,510,91.76
100,-100,560,91.43
100,-100,610,93.44
100,-100,660,91.97
100,-100,710,90.56
100,-100,760,93.82
100,-100,810,92.84
100,-100,860,92.21
100,-100,910,92.53
100,-100,960,93.85
100,0,10,80.0
100,0,60,80.0
100,0,110,85.45
100,0,160,82.5
100,0,210,84.76
100,0,260,83.08
100,0,310,85.48
100,0,360,83.61
100,0,410,82.44
100,0,460,82.17
100,0,510,81.18
100,0,560,80.89
100,0,610,83.61
100,0,660,85.91
100,0,710,86.34
100,0,760,84.34
100,0,810,83.33
100,0,860,81.98
100,0,910,84.18
100,0,960,83.65
100,100,10,100.0
100,100,60,100.0
100,100,110,100.0
100,100,160,100.0
100,100,210,100.0
100,100,260,100.0
100,100,310,100.0
100,100,360,100.0
100,100,410,100.0
100,100,460,100.0
100,100,510,100.0
100,100,560,100.0
100,100,610,100.0
100,100,660,100.0
100,100,710,100.0
100,100,760,100.0
100,100,810,100.0
100,100,860,100.0
100,100,910,100.0
100,100,960,100.0
100,200,10,50.0
100,200,60,61.67
100,200,110,70.0
100,200,160,75.62
100,200,210,71.9
100,200,260,71.54
100,200,310,75.48
100,200,360,76.94
100,200,410,72.2
100,200,460,72.17
100,200,510,71.57
100,200,560,70.36
100,200,610,75.25
100,200,660,71.21
100,200,710,72.25
100,200,760,73.95
100,200,810,73.95
100,200,860,72.21
100,200,910,73.19
100,200,960,70.42
100,300,10,60.0
100,300,60,85.0
100,300,110,74.55
100,300,160,82.5
100,300,210,83.81
100,300,260,79.23
100,300,310,80.65
100,300,360,83.89
100,300,410,80.24
100,300,460,82.17
100,300,510,82.75
100,300,560,81.96
100,300,610,80.82
100,300,660,83.18
100,300,710,80.14
100,300,760,81.05
100,300,810,78.89
100,300,860,81.16
100,300,910,80.66
100,300,960,80.31
100,400,10,70.0
100,400,60,86.67
100,400,110,78.18
100,400,160,76.25
100,400,210,78.57
100,400,260,80.0
100,400,310,80.65
100,400,360,77.78
100,400,410,74.88
100,400,460,80.22
100,400,510,76.08
100,400,560,75.0
100,400,610,75.41
100,400,660,76.36
100,400,710,76.2
100,400,760,75.79
100,400,810,76.3
100,400,860,77.56
100,400,910,77.25
100,400,960,79.38
100,500,10,90.0
100,500,60,75.0
100,500,110,76.36
100,500,160,63.12
100,500,210,74.29
100,500,260,81.92
100,500,310,74.19
100,500,360,75.0
100,500,410,76.83
100,500,460,75.0
100,500,510,77.65
100,500,560,72.86
100,500,610,80.49
100,500,660,74.85
100,500,710,77.18
100,500,760,75.92
100,500,810,77.16
100,500,860,74.65
100,500,910,75.49
100,500,960,76.88
100,600,10,80.0
100,600,60,83.33
100,600,110,78.18
100,600,160,73.75
100,600,210,75.71
100,600,260,80.38
100,600,310,80.32
100,600,360,80.28
100,600,410,77.8
100,600,460,76.96
100,600,510,76.47
100,600,560,78.75
100,600,610,78.2
100,600,660,78.33
100,600,710,79.44
100,600,760,76.58
100,600,810,75.8
100,600,860,78.02
100,600,910,79.01
100,600,960,76.67
100,700,10,60.0
100,700,60,66.67
100,700,110,71.82
100,700,160,72.5
100,700,210,78.57
100,700,260,73.85
100,700,310,80.97
100,700,360,80.56
100,700,410,77.8
100,700,460,77.61
100,700,510,79.61
100,700,560,79.29
100,700,610,78.03
100,700,660,79.09
100,700,710,80.14
100,700,760,78.55
100,700,810,76.79
100,700,860,78.26
100,700,910,78.24
100,700,960,78.65
100,800,10,90.0
100,800,60,83.33
100,800,110,71.82
100,800,160,75.62
100,800,210,77.62
100,800,260,72.69
100,800,310,77.1
100,800,360,75.83
100,800,410,75.61
100,800,460,77.17
100,800,510,76.47
100,800,560,76.96
100,800,610,75.9
100,800,660,76.36
100,800,710,77.04
100,800,760,76.97
100,800,810,75.06
100,800,860,74.77
100,800,910,74.84
100,800,960,78.12
100,900,10,90.0
100,900,60,76.67
100,900,110,70.0
100,900,160,83.12
100,900,210,75.71
100,900,260,73.46
100,900,310,74.84
100,900,360,75.0
100,900,410,72.93
100,900,460,78.04
100,900,510,74.31
100,900,560,75.54
100,900,610,74.43
100,900,660,74.7
100,900,710,76.2
100,900,760,72.11
100,900,810,74.32
100,900,860,74.19
100,900,910,74.18
100,900,960,74.38
200,-1000,10,90.0
200,-1000,60,78.33
200,-1000,110,78.18
200,-1000,160,75.0
200,-1000,210,79.05
200,-1000,260,77.69
200,-1000,310,79.68
200,-1000,360,75.0
200,-1000,410,77.8
200,-1000,460,79.13
200,-1000,510,81.18
200,-1000,560,80.18
200,-1000,610,78.69
200,-1000,660,78.94
200,-1000,710,81.13
200,-1000,760,79.87
200,-1000,810,76.42
200,-1000,860,77.91
200,-1000,910,79.12
200,-1000,960,76.88
200,-900,10,70.0
200,-900,60,71.67
200,-900,110,76.36
200,-900,160,80.0
200,-900,210,81.43
200,-900,260,78.46
200,-900,310,80.65
200,-900,360,76.39
200,-900,410,77.32
200,-900,460,75.87
200,-900,510,78.63
200,-900,560,80.18
200,-900,610,76.72
200,-900,660,78.33
200,-900,710,78.31
200,-900,760,76.05
200,-900,810,80.0
200,-900,860,79.07
200,-900,910,77.91
200,-900,960,76.98
200,-800,10,60.0
200,-800,60,88.33
200,-800,110,78.18
200,-800,160,77.5
200,-800,210,80.0
200,-800,260,79.23
200,-800,310,74.52
200,-800,360,79.72
200,-800,410,81.22
200,-800,460,81.52
200,-800,510,79.8
200,-800,560,78.75
200,-800,610,79.84
200,-800,660,78.18
200,-800,710,78.59
200,-800,760,80.13
200,-800,810,80.0
200,-800,860,77.44
200,-800,910,79.34
200,-800,960,78.54
200,-700,10,90.0
200,-700,60,88.33
200,-700,110,78.18
200,-700,160,80.0
200,-700,210,83.81
200,-700,260,81.15
200,-700,310,86.13
200,-700,360,79.44
200,-700,410,79.51
200,-700,460,81.3
200,-700,510,80.59
200,-700,560,80.71
200,-700,610,79.67
200,-700,660,80.61
200,-700,710,80.42
200,-700,760,82.63
